-7.517512593904559,-9.217056904474322,-9.100855980554645
-8.135999379856948,-9.042225418789748,-8.923400459988478
-11.666071850321615,-9.239879566691243,-9.133889633677327
-11.79239115527745,-9.960730407749374,-8.89080366901036
-8.621202693246142,-8.754510627053515,-8.423742995522753
-8.036487215265543,-8.747126692041666,-9.147791021570475
-9.244845387382055,-9.271856781882788,-9.83316468898728
-9.176747676209706,-9.157853003815907,-10.773152228669423
-8.099272242988379,-8.928735486472876,-11.262650720084936
-6.04011831981977,-9.560777766536079,-11.668242556880317
-6.649459332378582,-7.888865918071941,-9.373064011486248
-15.436737371653226,-6.181472135752347,-4.714742971628812
-11.64106815267082,-11.818798712973555,-6.1489507477330765
-11.096692588822734,-11.199080970780741,-6.955009964005839
-10.195256588464936,-10.375285980707368,-8.522771713739594
-9.902409756395054,-10.158926689836216,-10.47195359489603
-11.111135052360657,-11.494267033256653,-10.299242542900208
-11.103441601117861,-12.49485004456879,-9.876222257932437
-6.97947951100433,-9.073008735400082,-9.496380527239682
-6.457875281196344,-10.095776587348688,-8.98027637563299
-7.9738396164976315,-11.29156002970564,-6.190830087383862
-9.007764496125978,-13.228622116365235,-2.6756273882768564
-7.581621145820167,-14.489886259650733,-2.7294564004893562
-4.153184204710094,-14.555931835783092,-2.4759276205426133
-1.7969280075128164,-13.989538748174438,-1.5503884147698965
-1.1707915114429444,-13.518144493010327,-6.782098655607983
1.0712955731110796,-9.09928695977161,-20.044972584847905
2.7069449786319044,-4.950683080755303,-24.879383527837824
0.06452870676722355,-5.703048941395618,-30.716036555073597
-4.813795115652162,-8.473955657186586,-26.02995588988312
-4.366491607034721,-9.658621123636284,-14.174583724344291
-3.3350320579690855,-9.857938361374847,-9.248240155188553
-3.7080944469711383,-10.462592451884468,-11.471213429286202
-6.851950746697385,-13.052190881890256,-10.751147133034666
-7.603213658564105,-13.23907410167934,-5.951478352777972
-6.677407379196307,-12.180475826309344,-5.9172981930238215
-6.047644968591808,-13.419845457635997,-12.676936503015636
-8.321210972649306,-14.586339108330458,-19.156190983635632
-10.433312519893835,-14.744494780407141,-19.741572722301672
-9.980520996186097,-14.99774131450351,-18.150046917530855
-10.17289979941072,-15.705722646777053,-16.475989179675004
-10.605673369665768,-15.064424571295406,-13.28349214484277
-10.346926244934442,-14.129152569015863,-13.191755565842035
-10.27554035652193,-13.789895539169635,-12.737022404556598
-10.532188388144306,-13.970989915167621,-11.822399827276996
-10.183466847827955,-13.928817208698316,-12.6912936529427
-9.318892613701186,-14.792470589927992,-13.401717797569594
-9.593451113620697,-16.090457768360075,-12.028336853900848
-9.255183083308339,-17.307503265631794,-11.387995762122273
-7.502709974619075,-17.320546855302972,-8.822016467424556
-5.493385963597621,-14.760025434651698,-3.5269440938619034
-3.326959721299078,-10.02413188621607,2.317265399245356
-4.4083555212146095,-8.9100668897754,1.8661810884350487
-7.026247956316274,-12.241180874864858,-4.254977681200307
-8.419887686546955,-12.843332911308918,-6.3945347316824535
-8.022373981773853,-10.380095787346363,-4.993140526115894
-8.490928636125643,-9.731362329057772,-5.515885339311678
-8.807290693792037,-9.817448994191817,-7.6025535073601525
-7.7558787376895495,-8.91678600621372,-8.40953855824619
-6.386190849025711,-7.969389396388992,-7.997748332698807
-6.507142166045414,-7.8556378878624304,-7.993409255889164
-7.451959846341683,-8.52016353400953,-9.088297603452279
-7.429355990897443,-8.297078740607526,-9.007409942160871
-6.610340140270813,-7.71128227512799,-8.275060675549133
-6.0175506153848985,-7.502611307218395,-8.416485933378063
-6.623778611155732,-7.8328206834518745,-9.364946633311494
-7.34985580788142,-8.0685581241656,-10.23132839546687
-7.888334295253381,-8.174595615367517,-10.33874466131173
-8.071237217040181,-8.017361532302022,-9.71702922448647
-8.293461557342424,-8.00749682994069,-9.448280092193498
-9.187349177885215,-8.509301997709434,-9.507016994047325
-10.068121865167834,-9.056570246591784,-9.834454491510607
-10.050770807239857,-9.078215646717396,-9.830810594532338
-9.50047935752561,-8.791139738842748,-9.282584326550268
-9.115038615573692,-8.721728783954429,-8.772254210819053
-9.018653217004477,-8.927618804620444,-8.46936542098397
-9.13290586064024,-9.207580228544902,-8.364891429640483
-9.572435828707802,-9.39170310165702,-8.98909423019706
-9.662625353873436,-9.317780058921043,-9.49791673952407
-9.335518942210397,-9.090812788340768,-9.201033220622262
-9.003566430449895,-8.911331342101507,-8.41717402780097
-8.981547577045557,-9.016797048709986,-8.159293872974512
